time,susceptible,exposed,infected,recovered,new_exposed,new_infected,new_recovered,deaths
60,0.1475439980291972,0.045886244160583935,0.0487891667883211,0.7193478941605843,0.005218557576642339,0.005454741328467163,0.005068869576642342,0.03843269496350364
61,0.14250251613138698,0.04552005459854015,0.04903613941605833,0.7242646547445248,0.00504962953284671,0.0054158203138686125,0.0049167415766423255,0.038676642627737214
62,0.1376131773722629,0.044993893576642345,0.04932728401459858,0.7291438153284668,0.004897192715328462,0.0054233545693430744,0.004879164919708032,0.03892182109489057
63,0.1328707475912409,0.0443595295620437,0.04935267321167886,0.7342485897810217,0.004751413131386865,0.005385776759124104,0.005104773437956207,0.039168458832116816
64,0.1283077145255475,0.04363520802919707,0.04712593116788321,0.7415159372262768,0.00458376823357665,0.005308089678832114,0.007267347810218982,0.03941522160583944
65,0.12410271255474478,0.042641480072992705,0.045489019562043743,0.748115937956204,0.004222936751824824,0.005216665766423362,0.006600006153284671,0.039650852481751875
66,0.1201789556204381,0.041435679051094916,0.04435067627737229,0.7541563912408761,0.003939270138686131,0.005145070197080299,0.006040446124087592,0.03987829635036498
67,0.11647652240875919,0.039850658394160604,0.04377413547445259,0.7597986364963495,0.0037162239781021863,0.005301244686131392,0.005642238759124089,0.040100050218978125
68,0.11293703272262799,0.038118274744525546,0.043446492919708035,0.7651792795620433,0.003552072640145987,0.005284457846715324,0.0053806402919708085,0.04031892197080287
69,0.10953343472992705,0.03640305328467156,0.04308257124087589,0.7704447905109488,0.00341571222992701,0.005130933875912402,0.005265534554744522,0.040536153722627706
70,0.10626276194160574,0.034775564087591256,0.04256175708029198,0.7756483642335772,0.0032825627737226248,0.004910050401459853,0.005203560605839419,0.04075156744525548
71,0.10313073205839414,0.03324497467153288,0.04186991664233575,0.7807899912408751,0.003143762662773721,0.0046743529708029195,0.005141632963503652,0.04096437802919711
72,0.10014291685401465,0.03178745590510943,0.04104627715328469,0.7858496218978099,0.0029993884255474445,0.004456906693430654,0.005059626503649637,0.041173725985401435
73,0.09730115947445256,0.03037589155474451,0.04010758503649641,0.7908364138686133,0.0028532411781021887,0.004264807766423353,0.004986782408759129,0.04137896007299268
74,0.09460561418248165,0.028990238248175128,0.0390642394890511,0.7957604167883199,0.002707057003649638,0.004092709627737221,0.004924014291970796,0.041579495182481684
75,0.09205509132116782,0.027619710248175194,0.03795365321167871,0.80059673649635,0.0025619458510948907,0.003932473138686131,0.004836315437956214,0.04177481919708022
76,0.08964582959124083,0.026259699708029223,0.03680490145985401,0.8053249927007309,0.00242052264671533,0.0037805327664233597,0.004728256686131385,0.04196458598540142
77,0.08737239177372269,0.024911968087591253,0.035629878759124135,0.8099371540145995,0.0022845010116788337,0.00363223194160584,0.00461216590510949,0.04214861160583938
78,0.08522900208029191,0.023589014167883213,0.03441609072992704,0.8144391350364962,0.002154294844525547,0.0034772483613138656,0.004501973846715328,0.042326761386861235
79,0.08321141785401463,0.02236202566423358,0.03301062051094892,0.8189170773722624,0.002028819905839415,0.0032558093773722603,0.004477955919708032,0.042498842481751835
80,0.08132365400000005,0.021197319401459837,0.0315250250364963,0.8232901182481747,0.00189898303868613,0.0030636884744525564,0.004373022211678833,0.042663895620437986
81,0.07956297721897815,0.020073499722627754,0.03004277440145991,0.8274992284671518,0.00177155486350365,0.0028953754072992676,0.004209116912408759,0.0428215205109489
82,0.07792241558394163,0.01897433418248177,0.02861313387591239,0.8315183905109476,0.0016509785883211672,0.00275014454817518,0.0040191584306569356,0.042971735985401424
83,0.07639296823357661,0.017897396810218996,0.027249342321167897,0.8353454802919712,0.0015393537248175177,0.0026162894583941585,0.0038271020218978093,0.0431148027007299
84,0.07496576357664234,0.0168492111240876,0.02594170937956209,0.8389922664233581,0.0014366588277372253,0.0024848452686131377,0.0036467771021897783,0.043251048394160586
85,0.07363311896350372,0.015837608080291964,0.024675975583941613,0.8424725532846714,0.001341692365693429,0.0023532961540146,0.0034802764744525485,0.04338075693430659
86,0.07238866342335773,0.014868024525547446,0.023442121934306552,0.8457970569343056,0.0012531376357664214,0.0022227217912408753,0.0033245127700729867,0.043504137226277384
87,0.07122698886131382,0.013942654532846691,0.022236341058394157,0.8489726598540147,0.0011700116554744535,0.002095380833576645,0.0031756107043795652,0.043621347518248164
88,0.07014328798540151,0.013061995124087601,0.021057612576642314,0.8520045751824812,0.0010917234036496362,0.0019723826897810218,0.0030319104890510974,0.0437325307299271
89,0.06913312256934309,0.012225670109489052,0.019907291080291944,0.8548960970802929,0.001017868060072992,0.0018541927021897828,0.002891524620437959,0.04383781948905107
90,0.06819230871532829,0.01143232759854016,0.01879139103649637,0.8576466277372259,0.0009481882615328471,0.0017415309423357674,0.0027505189087591248,0.043937354525547444
91,0.0673165465182481,0.010680306795620449,0.0177392269489051,0.8602325912408763,0.00088266669729927,0.0016346872708029201,0.0025859890437956203,0.04403131401459857
92,0.06650066596350365,0.009969206255474448,0.01674015404379563,0.862669973722627,0.0008223806483941601,0.0015334816058394166,0.0024373607109489073,0.044120009489051135
93,0.06574028337956205,0.009298475672992709,0.01578582450364964,0.8649717131386863,0.0007665218687591238,0.0014372526678832114,0.0023017409547445257,0.04420370963503651
94,0.06503167053284671,0.008670283437956214,0.01486543710948906,0.867149963503649,0.000714445494014599,0.0013426372197080287,0.002178261042335764,0.044282639124087635
